course_section_id,New_Professor,Professor_ID,Professor_Division,Professor_Teaching_Status,Professor_Score,Course_Score,Co_Professor,Professor_Enrollments,Course_Number,Section_Number,Course_Division,Course_Type,New_Course,Program_Degree,Course_Year,Course_Term,Term_Number,Academic_Year,Course_Credits,Course_Capacity,Prerequisites,Corequisites,Enrollment_Total,Enrollment_Masters1,Enrollment_Masters2,Enrollment_MS,Enrollment_PhD,Enrollment_CrossReg_Other,Response_Rate,Waitlist,Separate_Evaluation,Classroom,days,Class_Time,Hours,times_taught,Q1_Stu_Effort_Score,Q2_Stu_Instr_Engagement_Score,Q3_Stu_Peer_Engagement_Score,Q4_Stu_Prev_Experience_Score,Q5_Stu_Curr_Experience_Score,Q6_Stu_Course_Value_Score,Q8_Stu_Recommend_Score,Q10_Average_workload_rating,Q11_Course_Pace_Score,Q12_Course_Content_Score,Q13_Instr_Attunement_Score,Q14_Instr_Clarity_Score,Q15_Instr_Expectations_Score,Q16_Instr_Feedback_Score,Q17_Instr_Inclusiveness_Score,Course_Teaching_Assistant
165202,No,86ada1bb,CGCH,Part Time,4.612,4.821,Yes,2,D25533,001A,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,1.5,32.0,Prerequisites,,24.0,24.0,0.0,0.0,0.0,0.0,80.0,0.0,Yes,Building1,W,14:00:00,3.25,3.0,4.55,4.7,4.4,3.85,0.85,4.65,4.425,3.8,3.5,4.4,4.5,4.45,4.25,4.1,4.55,No
165203,No,1ee90e5f,CGCH,Part Time,4.5,3.5,Yes,2,D25533,D01,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,1.5,5.0,Prerequisites,,2.0,0.0,2.0,0.0,0.0,0.0,100.0,0.0,Yes,off-campus,W,14:00:00,3.25,3.0,3.5,5.0,5.0,3.0,1.0,3.5,4.5,4.0,3.5,4.0,4.5,4.5,4.5,4.0,5.0,Yes
165203,No,86ada1bb,CGCH,Part Time,4.5,3.5,Yes,2,D25533,D01A,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,1.5,5.0,Prerequisites,,2.0,0.0,2.0,0.0,0.0,0.0,100.0,0.0,Yes,off-campus,W,14:00:00,3.25,3.0,3.5,5.0,5.0,3.0,1.0,3.5,4.5,4.0,3.5,4.0,4.5,4.5,4.5,4.0,5.0,No
165204,No,eb8eca91,CGCH,Full Time,4.13,4.17,No,1,C17477,001,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,3.0,50.0,Prerequisites,Corequisite,34.0,34.0,0.0,0.0,0.0,0.0,84.8499984741211,0.0,No,Building1,R,14:00:00,3.25,2.0,4.142857,4.535714,4.642857,3.107142,1.0,4.142857,3.892857,3.214285,3.071428,4.142857,3.928571,3.75,3.821428,3.571428,4.428571,Yes
165205,No,37d16a3b,KFZN,Full Time,4.958,4.882,No,1,U34467,001,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,1.5,74.0,,Corequisite,73.0,73.0,0.0,0.0,0.0,0.0,98.629997253418,30.0,No,Building2,"T,W,R",09:00:00,8.0,2.0,4.402777,4.847222,4.555555,2.819444,1.0,4.847222,4.958333,3.25,3.472222,4.652777,4.680555,4.861111,4.847222,3.152777,4.930555,Yes
165206,No,37d16a3b,KFZN,Full Time,4.934,4.851,No,1,D88906,001,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,3.0,74.0,Prerequisites,Corequisite,74.0,74.0,0.0,0.0,0.0,0.0,97.3000030517578,98.0,No,Building2,W,14:00:00,3.25,5.0,4.361111,4.833333,4.736111,3.277777,0.958333,4.777777,4.638888,3.0,3.041666,4.555555,4.763888,4.861111,4.736111,4.416666,4.777777,Yes
165207,No,1803de70,GYQP,Part Time,4.858,4.676,No,1,U60062,001,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,3.0,64.0,Prerequisites,,63.0,61.0,1.0,0.0,0.0,1.0,87.3000030517578,61.0,No,Building2,W,18:00:00,3.25,8.0,4.672727,4.927272,4.781818,3.618181,1.0,4.490909,4.672727,3.8,3.618181,4.545454,4.50909,4.781818,4.618181,4.563636,4.781818,Yes
165208,Yes,ca57201e,,Part Time,3.427,3.679,Yes,2,U60062,002,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,3.0,74.0,Prerequisites,,55.0,32.0,5.0,14.0,0.0,4.0,75.9300003051758,0.0,Yes,Building2,M,18:00:00,3.25,8.0,4.04878,4.219512,4.243902,3.0,1.02439,3.439024,3.390243,3.560975,2.878048,3.585365,3.731707,3.780487,3.341463,3.707317,3.682926,Yes
165208,No,a8a65523,CGCH,Part Time,3.437,3.679,Yes,2,U60062,002A,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,3.0,74.0,Prerequisites,,55.0,32.0,5.0,14.0,0.0,4.0,75.9300003051758,0.0,Yes,Building2,M,18:00:00,3.25,8.0,4.04878,4.219512,4.243902,3.0,1.02439,3.439024,3.390243,3.560975,2.878048,3.585365,3.731707,3.780487,3.341463,3.707317,3.682926,No
165209,No,b61ad7be,CGCH,Part Time,5.0,4.75,Yes,2,V13963,001,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,3.0,10.0,Prerequisites,,9.0,9.0,0.0,0.0,0.0,0.0,88.8899993896484,6.0,Yes,Building1,T,18:00:00,3.25,17.0,4.875,5.0,4.875,3.625,1.0,4.75,5.0,4.625,3.625,4.75,4.875,5.0,5.0,5.0,5.0,Yes
165209,No,a00c3520,CGCH,Part Time,5.0,4.75,Yes,2,V13963,001A,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,3.0,10.0,Prerequisites,,9.0,9.0,0.0,0.0,0.0,0.0,88.8899993896484,6.0,Yes,Building1,T,18:00:00,3.25,17.0,4.875,5.0,4.875,3.625,1.0,4.75,5.0,4.625,3.625,4.75,4.875,5.0,5.0,5.0,5.0,No
165210,Yes,01c71d70,CGCH,Part Time,5.0,4.857,No,1,V13963,002,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,3.0,10.0,Prerequisites,,10.0,10.0,0.0,0.0,0.0,0.0,70.0,3.0,No,Building1,W,14:00:00,3.25,17.0,4.714285,4.857142,4.857142,4.142857,0.714285,4.857142,5.0,5.0,4.285714,4.0,4.857142,4.857142,4.714285,4.428571,4.142857,No
165211,No,f7089dd7,GYQP,Part Time,4.779,4.769,No,1,T70563,001,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,3.0,44.0,Prerequisites,,45.0,41.0,4.0,0.0,0.0,0.0,86.6699981689453,16.0,No,Building1,M,18:00:00,3.25,4.0,4.589743,4.794871,4.717948,3.282051,1.0,4.76923,4.743589,4.179487,3.948717,4.717948,4.410256,4.307692,4.461538,4.461538,4.589743,Yes
165212,No,8c4fa1f6,GYQP,Full Time,4.891,4.708,No,1,E68765,001,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,1.5,74.0,Prerequisites,Corequisite,70.0,70.0,0.0,0.0,0.0,0.0,80.0,52.0,No,Building1,"T,R",15:50:00,1.5,5.0,4.5,4.803571,4.660714,2.928571,0.946428,4.589285,4.75,3.678571,3.839285,4.303571,4.410714,4.517857,4.482142,4.035714,4.625,Yes
165213,No,8c4fa1f6,GYQP,Full Time,4.812,4.616,No,1,E68765,002,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,1.5,74.0,Prerequisites,Corequisite,67.0,65.0,1.0,1.0,0.0,0.0,82.0899963378906,35.0,No,Building1,"T,R",18:00:00,1.5,5.0,4.181818,4.854545,4.636363,2.927272,1.0,4.545454,4.70909,3.654545,3.618181,4.30909,4.563636,4.654545,4.472727,4.090909,4.618181,Yes
165214,No,8c4fa1f6,GYQP,Full Time,4.394,4.506,No,1,U65039,001,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,1.5,40.0,Prerequisites,,40.0,38.0,0.0,0.0,0.0,2.0,85.0,0.0,No,Building1,"T,R",18:00:00,1.5,2.0,4.235294,4.588235,4.647058,4.294117,0.911764,4.5,4.264705,2.735294,2.823529,3.911764,4.117647,3.970588,4.117647,3.823529,4.441176,No
165215,No,8eb2993a,CGCH,Part Time,5.0,5.0,No,1,K94210,001,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,3.0,10.0,Prerequisites,,13.0,13.0,0.0,0.0,0.0,0.0,58.3300018310547,0.0,No,Building1,T,18:30:00,3.0,7.0,4.714285,5.0,5.0,3.285714,1.0,5.0,5.0,5.0,4.142857,4.714285,4.571428,4.285714,5.0,4.142857,4.857142,Yes
165216,No,ab93383f,CGCH,Part Time,4.367,4.304,Yes,2,H53848,001,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,1.5,74.0,Prerequisites,,61.0,44.0,9.0,6.0,0.0,2.0,83.0500030517578,11.0,Yes,Building2,M,18:00:00,3.25,2.0,3.918367,4.469387,4.244897,3.510204,0.959183,4.285714,4.306122,2.755102,3.285714,4.020408,4.224489,4.244897,4.183673,3.979591,4.489795,Yes
165216,No,1667143a,CGCH,Part Time,4.396,4.304,Yes,2,H53848,001A,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,1.5,74.0,Prerequisites,,61.0,44.0,9.0,6.0,0.0,2.0,83.0500030517578,11.0,Yes,Building2,M,18:00:00,3.25,2.0,3.918367,4.469387,4.244897,3.510204,0.959183,4.285714,4.306122,2.755102,3.285714,4.020408,4.224489,4.244897,4.183673,3.979591,4.489795,No
165217,No,b61ad7be,CGCH,Part Time,4.761,4.653,Yes,2,Q59881,001,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,1.5,43.0,Prerequisites,,38.0,36.0,0.0,2.0,0.0,0.0,94.7399978637695,20.0,Yes,Building2,R,14:00:00,3.25,3.0,4.222222,4.861111,4.638888,2.888888,1.0,4.611111,4.791666,3.861111,3.555555,4.277777,4.666666,4.666666,4.666666,4.555555,4.694444,Yes
165217,No,d1fa7a5e,CGCH,Part Time,4.846,4.653,Yes,2,Q59881,001A,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,1.5,43.0,Prerequisites,,38.0,36.0,0.0,2.0,0.0,0.0,94.7399978637695,20.0,Yes,Building2,R,14:00:00,3.25,3.0,4.222222,4.861111,4.638888,2.888888,1.0,4.611111,4.791666,3.861111,3.555555,4.277777,4.666666,4.666666,4.666666,4.555555,4.694444,No
165218,No,dfce0b5e,CGCH,Part Time,2.348,2.013,No,1,E80988,001,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,1.5,50.0,,Corequisite,26.0,26.0,0.0,0.0,0.0,0.0,67.8600006103516,6.0,No,Building1,M,08:30:00,3.25,3.0,3.263157,4.105263,4.0,2.789473,1.0,2.210526,2.473684,1.526315,2.0,2.578947,2.894736,2.894736,2.210526,1.789473,3.526315,Yes
165219,No,dfce0b5e,CGCH,Part Time,3.5,3.5,No,1,E80988,D01,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,1.5,5.0,,Corequisite,3.0,0.0,3.0,0.0,0.0,0.0,66.6699981689453,0.0,No,off-campus,M,08:30:00,3.25,3.0,3.5,3.5,3.5,3.5,0.5,3.5,3.5,2.0,3.0,3.5,3.5,3.5,3.5,3.5,3.5,Yes
165220,No,a6f6de6a,CGCH,Full Time,5.0,4.889,No,1,H09867,001,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,3.0,50.0,Prerequisites,,9.0,4.0,2.0,3.0,0.0,0.0,100.0,0.0,No,Building1,"T,W,R,F,S",09:00:00,8.0,2.0,4.555555,4.888888,4.777777,3.666666,1.0,4.888888,5.0,2.777777,3.111111,4.777777,4.666666,4.777777,4.222222,4.555555,4.888888,Yes
165221,No,a5534ea9,CGCH,Part Time,4.714,4.571,Yes,2,E09487,001,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,1.5,13.0,Prerequisites,,9.0,8.0,0.0,0.0,0.0,1.0,77.7799987792969,0.0,Yes,Building1,W,14:00:00,3.25,2.0,4.714285,4.857142,4.857142,4.571428,1.0,4.571428,4.785714,4.571428,3.285714,4.714285,5.0,5.0,4.714285,4.0,4.714285,No
165221,No,b07fcc9b,CGCH,Part Time,4.857,4.571,Yes,2,E09487,001A,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,1.5,13.0,Prerequisites,,9.0,8.0,0.0,0.0,0.0,1.0,77.7799987792969,0.0,Yes,Building1,W,14:00:00,3.25,2.0,4.714285,4.857142,4.857142,4.571428,1.0,4.571428,4.785714,4.571428,3.285714,4.714285,5.0,5.0,4.714285,4.0,4.714285,No
165222,No,1667baf1,CGCH,Part Time,4.725,4.647,Yes,2,P40028,001,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,3.0,24.0,Prerequisites,,20.0,16.0,4.0,0.0,0.0,0.0,89.4700012207031,9.0,Yes,Building1,W,18:00:00,3.25,2.0,4.411764,4.764705,4.705882,3.588235,1.0,4.647058,4.705882,2.705882,3.352941,4.294117,4.529411,4.705882,4.705882,4.411764,4.705882,No
165222,No,cac38e7b,CGCH,Part Time,4.725,4.647,Yes,2,P40028,001A,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,3.0,24.0,Prerequisites,,20.0,16.0,4.0,0.0,0.0,0.0,89.4700012207031,9.0,Yes,Building1,W,18:00:00,3.25,2.0,4.411764,4.764705,4.705882,3.588235,1.0,4.647058,4.705882,2.705882,3.352941,4.294117,4.529411,4.705882,4.705882,4.411764,4.705882,No
165223,No,db9fa0d4,CGCH,Full Time,4.639,4.632,No,1,R96472,001,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,1.5,43.0,,Corequisite,43.0,43.0,0.0,0.0,0.0,0.0,88.370002746582,20.0,No,Building1,"R,F,S",09:00:00,9.0,17.0,4.421052,4.447368,4.421052,2.973684,1.0,4.631578,4.394736,2.894736,3.5,4.394736,4.447368,4.631578,4.526315,3.921052,4.263157,Yes
165224,No,db9fa0d4,CGCH,Full Time,4.861,4.762,No,1,R96472,002,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,1.5,50.0,,Corequisite,60.0,60.0,0.0,0.0,0.0,0.0,85.0,35.0,No,Building1,W,08:30:00,3.25,17.0,4.156862,4.470588,4.686274,3.0,0.941176,4.607843,4.843137,3.019607,3.372549,4.470588,4.686274,4.862745,4.529411,4.215686,4.823529,Yes
165225,No,7a4f7ca4,CGCH,Part Time,4.535,4.454,No,1,R96472,003,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,1.5,60.0,,Corequisite,54.0,50.0,4.0,0.0,0.0,0.0,75.9300003051758,41.0,No,Building1,W,18:00:00,3.25,17.0,4.07317,4.682926,4.585365,3.09756,1.0,4.341463,4.414634,3.121951,3.317073,3.951219,4.292682,4.439024,4.439024,3.634146,4.560975,Yes
165226,Yes,f1052b6c,CGCH,Part Time,4.736,4.736,No,1,N03516,001,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,3.0,30.0,Prerequisites,,27.0,27.0,0.0,0.0,0.0,0.0,88.8899993896484,0.0,No,Building1,"T,W,R,F,S",09:00:00,8.0,3.0,4.375,4.583333,4.625,2.333333,1.0,4.583333,4.583333,4.25,4.333333,4.375,4.125,4.625,4.25,4.041666,4.25,Yes
165228,No,4d59975a,CGCH,Part Time,4.455,4.313,No,1,Y57133,001,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,1.5,74.0,Prerequisites,,58.0,58.0,0.0,0.0,0.0,0.0,89.2900009155273,0.0,No,Building2,"M,W",10:20:00,1.5,2.0,3.86,4.6,4.64,3.12,0.96,4.24,4.3,3.26,3.16,4.08,4.42,4.56,4.22,4.04,4.6,Yes
165229,No,698e3b36,CGCH,Part Time,4.684,4.936,Yes,2,R40628,001,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,3.0,15.0,Prerequisites,,25.0,22.0,1.0,0.0,0.0,2.0,92.0,0.0,Yes,Building1,W,18:00:00,3.25,2.0,4.695652,4.652173,4.826086,3.956521,1.0,4.869565,4.695652,3.521739,3.260869,4.652173,4.73913,4.782608,4.652173,4.695652,4.695652,Yes
165229,No,edb0235a,CGCH,Part Time,4.845,4.936,Yes,2,R40628,001A,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,3.0,15.0,Prerequisites,,25.0,22.0,1.0,0.0,0.0,2.0,92.0,0.0,Yes,Building1,W,18:00:00,3.25,2.0,4.695652,4.652173,4.826086,3.956521,1.0,4.869565,4.695652,3.521739,3.260869,4.652173,4.73913,4.782608,4.652173,4.695652,4.695652,No
165230,No,0c45289c,AFQO,,3.516,3.571,No,1,B83138,001,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,1.5,60.0,,,53.0,45.0,8.0,0.0,0.0,0.0,84.9100036621094,0.0,No,Building1,M,18:00:00,3.25,2.0,3.933333,4.488888,4.622222,3.755555,1.0,3.488888,3.377777,3.666666,3.4,3.666666,3.888888,3.688888,3.666666,3.422222,4.155555,Yes
165231,No,78135933,CGCH,Part Time,4.494,4.254,Yes,2,X49316,001,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,3.0,50.0,Prerequisites,,24.0,20.0,0.0,3.0,0.0,1.0,81.8199996948242,0.0,Yes,Building2,W,18:00:00,3.25,2.0,3.925925,4.296296,4.148148,3.407407,1.148148,4.185185,4.462962,3.296296,2.888888,3.703703,4.296296,4.407407,4.222222,3.851851,4.444444,Yes
165231,No,9cb6123d,CGCH,Part Time,4.533,4.254,Yes,2,X49316,001A,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,3.0,50.0,Prerequisites,,24.0,20.0,0.0,3.0,0.0,1.0,81.8199996948242,0.0,Yes,Building2,W,18:00:00,3.25,2.0,3.925925,4.296296,4.148148,3.407407,1.148148,4.185185,4.462962,3.296296,2.888888,3.703703,4.296296,4.407407,4.222222,3.851851,4.444444,No
165232,No,2818e5bd,CGCH,Full Time,4.115,4.419,Yes,2,L95870,001,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,3.0,74.0,,Corequisite,67.0,66.0,0.0,1.0,0.0,0.0,89.5500030517578,21.0,Yes,Building2,R,08:30:00,3.25,4.0,4.1,4.583333,4.55,2.633333,0.966666,4.383333,4.291666,3.216666,3.0,4.166666,4.433333,4.633333,4.383333,4.083333,4.633333,Yes
165232,No,f1dc4f75,CGCH,,4.678,4.419,Yes,2,L95870,001A,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,3.0,74.0,,Corequisite,67.0,66.0,0.0,1.0,0.0,0.0,89.5500030517578,21.0,Yes,Building2,R,08:30:00,3.25,4.0,4.1,4.583333,4.55,2.633333,0.966666,4.383333,4.291666,3.216666,3.0,4.166666,4.433333,4.633333,4.383333,4.083333,4.633333,No
165233,No,db9fa0d4,CGCH,Full Time,4.497,4.339,No,1,B79646,001,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,1.5,60.0,Prerequisites,,57.0,57.0,0.0,0.0,0.0,0.0,61.4000015258789,21.0,No,Building1,T,08:30:00,3.25,4.0,4.285714,4.8,4.6,3.057142,0.942857,4.285714,4.457142,3.057142,3.285714,3.971428,4.171428,4.428571,4.114285,3.8,4.342857,Yes
165234,No,21d93e27,CGCH,Part Time,4.686,4.65,Yes,2,E07335,001,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,1.5,74.0,Prerequisites,,61.0,61.0,0.0,0.0,0.0,0.0,75.4100036621094,8.0,Yes,Building2,T,18:00:00,3.25,3.0,4.565217,4.586956,4.695652,3.434782,0.956521,4.47826,4.5,4.043478,4.021739,4.434782,4.543478,4.565217,4.304347,4.195652,4.521739,Yes
165234,No,f174d580,CGCH,Part Time,4.555,4.65,Yes,2,E07335,001A,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,1.5,74.0,Prerequisites,,61.0,61.0,0.0,0.0,0.0,0.0,75.4100036621094,8.0,Yes,Building2,T,18:00:00,3.25,3.0,4.565217,4.586956,4.695652,3.434782,0.956521,4.47826,4.5,4.043478,4.021739,4.434782,4.543478,4.565217,4.304347,4.195652,4.521739,No
165235,No,21d93e27,CGCH,Part Time,4.8,5.0,Yes,2,E07335,D01,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,1.5,5.0,Prerequisites,,5.0,0.0,5.0,0.0,0.0,0.0,100.0,4.0,Yes,off-campus,T,18:00:00,3.25,3.0,5.0,4.8,4.8,3.0,1.0,5.0,4.3,4.2,3.8,4.8,4.4,4.8,4.8,3.6,4.8,Yes
165235,No,f174d580,CGCH,Part Time,4.25,5.0,Yes,2,E07335,D01A,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,1.5,5.0,Prerequisites,,5.0,0.0,5.0,0.0,0.0,0.0,100.0,4.0,Yes,off-campus,T,18:00:00,3.25,3.0,5.0,4.8,4.8,3.0,1.0,5.0,4.3,4.2,3.8,4.8,4.4,4.8,4.8,3.6,4.8,No
165236,No,7155ad5b,CGCH,Part Time,4.687,4.648,Yes,2,T14340,001,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,1.5,46.0,Prerequisites,,47.0,35.0,12.0,0.0,0.0,0.0,97.8300018310547,13.0,Yes,Building1,T,18:00:00,3.25,2.0,4.333333,4.733333,4.577777,2.911111,1.0,4.511111,4.644444,4.066666,3.777777,4.466666,4.355555,4.622222,4.355555,4.533333,4.688888,Yes
165236,No,9314f59c,GYQP,Part Time,4.735,4.648,Yes,2,T14340,001A,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,1.5,46.0,Prerequisites,,47.0,35.0,12.0,0.0,0.0,0.0,97.8300018310547,13.0,Yes,Building1,T,18:00:00,3.25,2.0,4.333333,4.733333,4.577777,2.911111,1.0,4.511111,4.644444,4.066666,3.777777,4.466666,4.355555,4.622222,4.355555,4.533333,4.688888,No
165237,No,37d16a3b,KFZN,Full Time,4.753,4.611,Yes,2,T37029,001,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,1.5,74.0,,Corequisite,69.0,69.0,0.0,0.0,0.0,0.0,86.9599990844727,38.0,Yes,Building1,R,14:00:00,3.25,5.0,4.15,4.516666,4.65,3.25,1.0,4.6,4.775,3.05,3.183333,4.266666,4.7,4.766666,4.666666,4.35,4.766666,Yes
165237,No,ea8dde21,CGCH,Part Time,4.824,4.611,Yes,2,T37029,001A,SBFH,Elective,No,Masters1,2023,Spring,20231,2022-23,1.5,74.0,,Corequisite,69.0,69.0,0.0,0.0,0.0,0.0,86.9599990844727,38.0,Yes,Building1,R,14:00:00,3.25,5.0,4.15,4.516666,4.65,3.25,1.0,4.6,4.775,3.05,3.183333,4.266666,4.7,4.766666,4.666666,4.35,4.766666,No
165248,No,3949797c,VUFA,Full Time,4.204,4.077,No,1,E32304,001,WIRK,Elective,No,Masters1,2023,Spring,20231,2022-23,3.0,74.0,,,64.0,64.0,0.0,0.0,0.0,0.0,76.1900024414063,2.0,No,Building1,"T,F",10:00:00,7.25,5.0,4.0625,4.166666,4.25,3.25,0.895833,4.020833,4.0625,3.375,2.895833,3.6875,4.25,4.333333,4.1875,4.145833,4.479166,Yes
165249,No,254659ca,VUFA,Full Time,4.6,4.538,No,1,L07126,001,WIRK,Elective,No,Masters1,2023,Spring,20231,2022-23,3.0,40.0,,,35.0,22.0,0.0,0.0,0.0,13.0,94.4400024414063,2.0,No,Building2,"T,W,R,F,S",10:00:00,8.0,3.0,4.470588,4.764705,4.67647,2.735294,1.352941,4.529411,4.558823,3.294117,3.529411,4.205882,4.5,4.411764,4.352941,4.294117,4.794117,Yes
165250,No,36d61998,VUFA,Full Time,4.305,4.161,No,1,T00856,001,WIRK,Elective,No,Masters1,2023,Spring,20231,2022-23,3.0,74.0,,,61.0,48.0,0.0,7.0,0.0,6.0,68.8499984741211,0.0,No,Building1,"T,R",14:00:00,3.25,3.0,3.97619,4.214285,4.404761,3.190476,1.047619,4.142857,4.261904,2.595238,3.166666,3.857142,4.238095,4.309523,4.285714,4.095238,4.333333,No
165251,No,ce8f8233,VUFA,Full Time,3.755,3.314,No,1,G48390,001,WIRK,Elective,No,Masters1,2023,Spring,20231,2022-23,3.0,60.0,,,45.0,42.0,0.0,0.0,0.0,3.0,81.8199996948242,3.0,No,Building1,R,14:00:00,3.25,5.0,4.027777,4.305555,4.388888,3.0,1.027777,3.277777,3.611111,3.305555,2.694444,3.638888,4.138888,4.166666,3.277777,3.861111,4.472222,Yes
165252,No,ce8f8233,VUFA,Full Time,4.75,4.58,No,1,G48390,002,WIRK,Elective,No,Masters1,2023,Spring,20231,2022-23,3.0,60.0,,,13.0,3.0,4.0,3.0,0.0,3.0,60.0,3.0,No,Building1,R,18:00:00,3.25,5.0,4.047619,4.666666,4.523809,3.571428,1.523809,4.571428,4.523809,2.95238,3.095238,4.380952,4.428571,4.714285,4.523809,4.523809,4.523809,Yes
165253,No,0c7ae29a,VUFA,Full Time,3.81,3.697,No,1,T73232,001,WIRK,Elective,No,Masters1,2023,Spring,20231,2022-23,3.0,74.0,,,53.0,30.0,0.0,0.0,0.0,23.0,92.3099975585938,0.0,No,Building2,T,14:00:00,3.25,5.0,3.520833,4.104166,4.25,2.833333,1.458333,3.583333,3.708333,3.416666,2.9375,3.625,3.645833,3.791666,3.75,3.395833,4.041666,Yes
165254,No,8b24f98b,VUFA,Part Time,3.662,3.905,No,1,K45212,001,WIRK,Elective,No,Masters1,2023,Spring,20231,2022-23,3.0,28.0,,,22.0,21.0,1.0,0.0,0.0,0.0,95.4499969482422,21.0,No,Building1,T,14:00:00,3.25,3.0,4.095238,4.095238,4.238095,3.571428,0.95238,3.857142,3.571428,3.666666,2.904761,3.380952,3.619047,3.380952,3.571428,3.904761,3.904761,Yes
165258,No,291c33d5,ZQOR,Part Time,4.835,4.382,No,1,J20703,003,IGFY,Core,No,Masters1,2023,Spring,20231,2022-23,1.5,74.0,,,74.0,74.0,0.0,0.0,0.0,0.0,95.8899993896484,0.0,No,Building1,"M,W",10:20:00,1.5,31.0,3.971428,4.885714,4.742857,3.1,1.0,4.214285,4.8,3.014285,3.142857,4.114285,4.4,4.485714,4.4,4.042857,4.771428,Yes
165259,No,86629cfe,ZQOR,,4.84,4.781,No,1,Z43549,001,IGFY,Elective,No,Masters1,2023,Spring,20231,2022-23,1.5,58.0,,,68.0,68.0,0.0,0.0,0.0,0.0,97.0599975585938,112.0,No,Building1,"M,W",10:20:00,1.5,13.0,4.590909,4.833333,4.60606,3.075757,0.984848,4.742424,4.818181,3.80303,3.727272,4.621212,4.681818,4.772727,4.696969,4.484848,4.742424,Yes
165260,No,86629cfe,ZQOR,,4.906,4.784,No,1,Z43549,002,IGFY,Elective,No,Masters1,2023,Spring,20231,2022-23,1.5,58.0,,,61.0,61.0,0.0,0.0,0.0,0.0,86.8899993896484,73.0,No,Building1,"M,W",14:00:00,1.5,13.0,4.396226,4.924528,4.792452,3.018867,1.0,4.603773,4.90566,3.754716,3.641509,4.641509,4.566037,4.660377,4.509433,4.45283,4.603773,Yes
165261,No,a5a0fa6c,ZQOR,Full Time,4.886,4.673,No,1,Q44513,001,IGFY,Elective,No,Masters1,2023,Spring,20231,2022-23,3.0,50.0,,,45.0,43.0,0.0,0.0,0.0,2.0,97.7799987792969,6.0,No,Building1,"T,W,R,F,S",09:00:00,8.0,29.0,4.522727,4.863636,4.590909,2.931818,1.022727,4.454545,4.886363,2.886363,3.386363,4.568181,4.65909,4.795454,4.727272,4.5,4.545454,Yes
165262,No,a8f7b74b,ZQOR,Full Time,3.433,3.761,No,1,Q44513,002,IGFY,Elective,No,Masters1,2023,Spring,20231,2022-23,3.0,50.0,,,48.0,47.0,0.0,0.0,0.0,1.0,91.8399963378906,21.0,No,Building2,W,08:30:00,3.25,29.0,3.866666,4.022222,4.377777,2.844444,1.022222,3.6,3.355555,2.466666,2.733333,3.844444,3.555555,3.622222,3.733333,3.488888,3.8,Yes
